Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-01-19 23:00:00.000 +0100,Partly Cloudy,snow,-4.933333333,-7.955555556,0.84,6.6171,278,11.8979,0,1027.26,Mostly cloudy starting overnight.
2006-01-02 00:00:00.000 +0100,Overcast,rain,5.422222222,2.494444444,0.86,13.6689,157,15.6492,0,1009.6,Overcast throughout the day.
2006-01-02 01:00:00.000 +0100,Overcast,rain,2.35,-1.55,0.91,15.295,221,5.313,0,1014.72,Overcast throughout the day.
2006-01-02 02:00:00.000 +0100,Overcast,rain,5.422222222,2.022222222,0.8,16.8245,147,15.5526,0,1009.1,Overcast throughout the day.
2006-01-02 03:00:00.000 +0100,Overcast,rain,5.905555556,2.277777778,0.8,19.5615,147,15.5526,0,1008.91,Overcast throughout the day.
2006-01-02 04:00:00.000 +0100,Overcast,rain,5.966666667,2.405555556,0.8,19.1268,137,14.7637,0,1008.52,Overcast throughout the day.
2006-01-02 05:00:00.000 +0100,Overcast,rain,5.95,1.944444444,0.77,23.0552,138,10.9802,0,1008,Overcast throughout the day.
2006-01-02 06:00:00.000 +0100,Mostly Cloudy,rain,5.95,1.683333333,0.77,25.7278,139,10.9802,0,1007.82,Overcast throughout the day.
2006-01-02 07:00:00.000 +0100,Overcast,rain,6.733333333,2.844444444,0.74,24.1339,138,11.2378,0,1008.1,Overcast throughout the day.
2006-01-02 08:00:00.000 +0100,Overcast,rain,5.927777778,1.711111111,0.77,25.1482,138,11.1251,0,1007.94,Overcast throughout the day.
2006-01-02 09:00:00.000 +0100,Overcast,rain,6.944444444,2.872222222,0.73,26.8226,138,11.2056,0,1008.07,Overcast throughout the day.
2006-01-02 10:00:00.000 +0100,Overcast,rain,6.944444444,3.244444444,0.73,22.8137,129,11.4471,0,1008.34,Overcast throughout the day.
2006-01-02 11:00:00.000 +0100,Overcast,rain,7.505555556,3.85,0.73,23.8924,138,11.27,0,1008.18,Overcast throughout the day.
2006-01-02 12:00:00.000 +0100,Overcast,rain,6.994444444,4.494444444,0.8,13.1859,156,11.27,0,1008.37,Overcast throughout the day.
2006-01-02 13:00:00.000 +0100,Overcast,rain,7.044444444,7.044444444,0.86,2.415,120,8.7101,0,1009.09,Overcast throughout the day.
2006-01-02 14:00:00.000 +0100,Overcast,rain,7.016666667,5.116666667,0.86,9.821,106,7.0357,0,1009.12,Overcast throughout the day.
2006-01-02 15:00:00.000 +0100,Overcast,rain,7.016666667,4.916666667,0.87,10.8836,136,6.0697,0,1009.52,Overcast throughout the day.
2006-01-02 16:00:00.000 +0100,Overcast,rain,6.538888889,4.1,0.9,12.2199,155,5.2164,0,1010.07,Overcast throughout the day.
2006-01-02 17:00:00.000 +0100,Overcast,rain,5.933333333,3.1,0.93,13.7655,168,4.4919,0,1010.63,Overcast throughout the day.
2006-01-02 18:00:00.000 +0100,Overcast,rain,4.866666667,2.083333333,0.93,12.1555,178,4.4919,0,1011.03,Overcast throughout the day.
2006-01-02 19:00:00.000 +0100,Overcast,rain,3.944444444,0.222222222,0.99,16.5669,212,4.9105,0,1011.97,Overcast throughout the day.
2006-01-02 20:00:00.000 +0100,Overcast,rain,2.855555556,-1.644444444,0.96,20.1733,209,4.025,0,1012.58,Overcast throughout the day.
2006-01-02 21:00:00.000 +0100,Overcast,rain,2.805555556,-1.3,0.92,17.2914,211,3.9767,0,1013.56,Overcast throughout the day.
2006-01-02 22:00:00.000 +0100,Overcast,rain,2.311111111,-2.227777778,0.92,19.4327,239,5.2486,0,1014.65,Overcast throughout the day.
2006-01-02 23:00:00.000 +0100,Overcast,rain,1.694444444,-2.683333333,0.92,17.2592,230,4.4436,0,1015.27,Overcast throughout the day.
2006-01-20 00:00:00.000 +0100,Clear,snow,-5.444444444,-8.616666667,0.84,6.7781,281,11.8979,0,1027.55,Mostly cloudy starting overnight continuing until night.
2006-01-20 01:00:00.000 +0100,Mostly Cloudy,snow,-1.733333333,-3.455555556,0.85,4.83,146,11.5276,0,1023.34,Mostly cloudy starting overnight continuing until night.
2006-01-20 02:00:00.000 +0100,Partly Cloudy,snow,-5.488888889,-8.6,0.84,6.6171,288,11.8979,0,1027.75,Mostly cloudy starting overnight continuing until night.
2006-01-20 03:00:00.000 +0100,Clear,snow,-5.483333333,-10.11666667,0.84,10.9158,308,11.8979,0,1027.95,Mostly cloudy starting overnight continuing until night.
2006-01-20 04:00:00.000 +0100,Mostly Cloudy,snow,-5.444444444,-8.566666667,0.85,6.6493,296,11.6081,0,1028.17,Mostly cloudy starting overnight continuing until night.
2006-01-20 05:00:00.000 +0100,Mostly Cloudy,snow,-4.95,-8.594444444,0.84,8.1627,299,11.1251,0,1028.12,Mostly cloudy starting overnight continuing until night.
2006-01-20 06:00:00.000 +0100,Mostly Cloudy,snow,-3.888888889,-3.888888889,0.78,3.5259,306,11.1251,0,1028.22,Mostly cloudy starting overnight continuing until night.
2006-01-20 07:00:00.000 +0100,Mostly Cloudy,snow,-3.838888889,-3.838888889,0.81,1.6744,341,9.5795,0,1028.52,Mostly cloudy starting overnight continuing until night.
2006-01-20 08:00:00.000 +0100,Overcast,snow,-3.794444444,-3.794444444,0.84,1.1914,54,8.05,0,1028.83,Mostly cloudy starting overnight continuing until night.
2006-01-20 09:00:00.000 +0100,Overcast,snow,-2.755555556,-2.755555556,0.85,4.5563,193,8.05,0,1028.99,Mostly cloudy starting overnight continuing until night.
2006-01-20 10:00:00.000 +0100,Mostly Cloudy,snow,-2.1,-2.1,0.76,2.2218,192,9.9015,0,1028.96,Mostly cloudy starting overnight continuing until night.
2006-01-20 11:00:00.000 +0100,Overcast,snow,-2.044444444,-2.044444444,0.8,4.5885,209,11.1251,0,1028.79,Mostly cloudy starting overnight continuing until night.
2006-01-20 12:00:00.000 +0100,Overcast,snow,-0.955555556,-0.955555556,0.75,3.0429,176,9.9015,0,1028.68,Mostly cloudy starting overnight continuing until night.
2006-01-20 13:00:00.000 +0100,Mostly Cloudy,rain,0.094444444,0.094444444,0.75,2.9946,182,9.9015,0,1028.05,Mostly cloudy starting overnight continuing until night.
2006-01-20 14:00:00.000 +0100,Mostly Cloudy,rain,0.155555556,-2.455555556,0.75,7.7441,129,9.9015,0,1027.08,Mostly cloudy starting overnight continuing until night.
2006-01-20 15:00:00.000 +0100,Mostly Cloudy,rain,0.133333333,-3.383333333,0.81,10.9641,129,9.9015,0,1026.69,Mostly cloudy starting overnight continuing until night.
2006-01-20 16:00:00.000 +0100,Mostly Cloudy,snow,-0.816666667,-4.444444444,0.87,10.6743,131,8.9355,0,1026.57,Mostly cloudy starting overnight continuing until night.
2006-01-20 17:00:00.000 +0100,Mostly Cloudy,snow,-1.044444444,-5.161111111,0.88,12.5097,139,9.8049,0,1026.46,Mostly cloudy starting overnight continuing until night.
2006-01-20 18:00:00.000 +0100,Mostly Cloudy,snow,-1.066666667,-5.527777778,0.88,14.0875,149,9.8049,0,1026.27,Mostly cloudy starting overnight continuing until night.
2006-01-20 19:00:00.000 +0100,Mostly Cloudy,snow,-1.027777778,-5.094444444,0.89,12.3004,139,8.9355,0,1025.79,Mostly cloudy starting overnight continuing until night.
2006-01-20 20:00:00.000 +0100,Mostly Cloudy,snow,-1.088888889,-5.6,0.88,14.2968,129,9.8049,0,1025.39,Mostly cloudy starting overnight continuing until night.
2006-01-20 21:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-5.6,0.86,14.168,130,15.6492,0,1024.9,Mostly cloudy starting overnight continuing until night.
2006-01-20 22:00:00.000 +0100,Mostly Cloudy,snow,-1.044444444,-4.738888889,0.86,10.7387,147,14.7959,0,1024.58,Mostly cloudy starting overnight continuing until night.
2006-01-20 23:00:00.000 +0100,Mostly Cloudy,snow,-1.088888889,-4.894444444,0.85,11.1412,138,15.6492,0,1023.62,Mostly cloudy starting overnight continuing until night.
2006-01-21 00:00:00.000 +0100,Mostly Cloudy,snow,-1.111111111,-4.905555556,0.86,11.0768,129,14.7315,0,1023.01,Mostly cloudy until night.
2006-01-21 01:00:00.000 +0100,Mostly Cloudy,rain,0.305555556,0.305555556,0.92,1.0626,3,11.6081,0,1020.95,Mostly cloudy until night.
2006-01-21 02:00:00.000 +0100,Mostly Cloudy,snow,-1.155555556,-4.916666667,0.88,10.9158,139,11.8013,0,1021.99,Mostly cloudy until night.
2006-01-21 03:00:00.000 +0100,Mostly Cloudy,snow,-1.177777778,-4.905555556,0.88,10.7709,137,11.8013,0,1021.25,Mostly cloudy until night.
2006-01-21 04:00:00.000 +0100,Mostly Cloudy,snow,-1.216666667,-4.822222222,0.89,10.2718,156,11.5276,0,1020.92,Mostly cloudy until night.
2006-01-21 05:00:00.000 +0100,Mostly Cloudy,snow,-2.194444444,-5.288888889,0.96,7.9695,150,9.7566,0,1020.14,Mostly cloudy until night.
2006-01-21 06:00:00.000 +0100,Mostly Cloudy,snow,-2.727777778,-2.727777778,0.92,1.5295,10,9.7566,0,1020.23,Mostly cloudy until night.
2006-01-21 07:00:00.000 +0100,Clear,snow,-2.638888889,-5.427777778,0.93,6.9391,172,4.2021,0,1020.25,Mostly cloudy until night.
2006-01-21 08:00:00.000 +0100,Clear,snow,-2.15,-5.761111111,0.96,9.66,213,4.9105,0,1020.05,Mostly cloudy until night.
2006-01-21 09:00:00.000 +0100,Overcast,snow,-1.083333333,-3.95,0.92,7.8568,260,4.9105,0,1020.55,Mostly cloudy until night.
2006-01-21 10:00:00.000 +0100,Overcast,rain,0.105555556,-1.666666667,0.91,5.474,229,4.7656,0,1020.59,Mostly cloudy until night.
2006-01-21 11:00:00.000 +0100,Mostly Cloudy,rain,2.2,-0.594444444,0.85,9.7083,261,10.8997,0,1020.45,Mostly cloudy until night.
2006-01-21 12:00:00.000 +0100,Mostly Cloudy,rain,3.838888889,0.427777778,0.82,14.4417,271,9.7083,0,1020.54,Mostly cloudy until night.
2006-01-21 13:00:00.000 +0100,Mostly Cloudy,rain,4.927777778,1.55,0.71,15.8263,287,9.4829,0,1020.55,Mostly cloudy until night.
2006-01-21 14:00:00.000 +0100,Partly Cloudy,rain,6.177777778,3.316666667,0.6,14.329,299,11.0446,0,1020.22,Mostly cloudy until night.
2006-01-21 15:00:00.000 +0100,Partly Cloudy,rain,6.2,5.344444444,0.64,5.313,300,11.1251,0,1020.58,Mostly cloudy until night.
2006-01-21 16:00:00.000 +0100,Partly Cloudy,rain,3.35,3.35,0.73,2.3345,198,10.5938,0,1020.52,Mostly cloudy until night.
2006-01-21 17:00:00.000 +0100,Partly Cloudy,rain,1.3,-1.105555556,0.84,7.7119,200,11.1251,0,1020.77,Mostly cloudy until night.
2006-01-21 18:00:00.000 +0100,Mostly Cloudy,rain,1.255555556,-1.283333333,0.84,8.1144,182,9.8049,0,1020.29,Mostly cloudy until night.
2006-01-21 19:00:00.000 +0100,Mostly Cloudy,rain,0.261111111,-1.405555556,0.91,5.2969,196,9.4829,0,1020.3,Mostly cloudy until night.
2006-01-21 20:00:00.000 +0100,Mostly Cloudy,rain,0.144444444,-2.577777778,0.91,8.0983,211,9.8049,0,1020.3,Mostly cloudy until night.
2006-01-21 21:00:00.000 +0100,Mostly Cloudy,rain,0.172222222,-3.344444444,0.91,10.9963,213,14.7315,0,1020.32,Mostly cloudy until night.
2006-01-21 22:00:00.000 +0100,Mostly Cloudy,rain,0.644444444,-1.383333333,0.91,6.2951,225,12.9283,0,1020.56,Mostly cloudy until night.
2006-01-21 23:00:00.000 +0100,Mostly Cloudy,rain,0.566666667,0.566666667,0.89,3.5903,234,11.8013,0,1020.53,Mostly cloudy until night.
2006-01-22 00:00:00.000 +0100,Overcast,rain,0.566666667,0.566666667,0.92,3.8157,234,11.8013,0,1020.35,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 01:00:00.000 +0100,Overcast,snow,-9.483333333,-17.94444444,0.71,24.2466,9,14.1036,0,1029.76,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 02:00:00.000 +0100,Overcast,rain,0.583333333,-1.7,0.92,6.9874,224,9.9015,0,1020.8,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 03:00:00.000 +0100,Mostly Cloudy,rain,1.183333333,-2.761111111,0.92,14.0231,223,9.9015,0,1020.36,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 04:00:00.000 +0100,Overcast,rain,1.183333333,1.183333333,0.92,3.4615,225,9.5473,0,1020.96,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 05:00:00.000 +0100,Overcast,rain,2.177777778,-1.266666667,0.85,12.6063,272,11.1251,0,1021.13,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 06:00:00.000 +0100,Mostly Cloudy,rain,2.15,-0.655555556,0.85,9.7083,282,9.8049,0,1021.23,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 07:00:00.000 +0100,Mostly Cloudy,rain,2.016666667,-0.394444444,0.86,8.1305,297,9.4024,0,1021.49,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 08:00:00.000 +0100,Mostly Cloudy,rain,1.088888889,-1.461111111,0.92,8.0661,292,10.948,0,1021.98,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 09:00:00.000 +0100,Mostly Cloudy,rain,1.177777778,-3.016666667,0.92,15.4077,321,10.8997,0,1022.47,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 10:00:00.000 +0100,Mostly Cloudy,rain,2.205555556,-0.838888889,0.86,10.7548,344,10.3684,0,1022.95,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 11:00:00.000 +0100,Mostly Cloudy,rain,1.172222222,-2.788888889,0.91,14.1358,353,10.8353,0,1023.29,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 12:00:00.000 +0100,Mostly Cloudy,rain,0.127777778,-5.072222222,0.91,20.0928,12,4.4436,0,1023.48,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 13:00:00.000 +0100,Overcast,snow,-0.477777778,-5.833333333,0.91,20.0767,46,4.2182,0,1023.68,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 14:00:00.000 +0100,Mostly Cloudy,snow,-1.988888889,-8.583333333,0.8,26.1142,21,11.0768,0,1024.13,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 15:00:00.000 +0100,Mostly Cloudy,snow,-2.588888889,-9.366666667,0.71,26.1786,48,11.27,0,1024.55,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 16:00:00.000 +0100,Overcast,snow,-4.416666667,-11.9,0.75,27.4666,29,10.5455,0,1025.46,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 17:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-5.983333333,-14.64444444,0.69,33.2304,31,11.27,0,1026.95,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 18:00:00.000 +0100,Breezy and Overcast,snow,-7.044444444,-15.69444444,0.74,30.3968,31,11.2056,0,1027.58,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 19:00:00.000 +0100,Breezy and Mostly Cloudy,snow,-6.966666667,-15.97222222,0.74,33.488,29,11.0285,0,1027.78,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 20:00:00.000 +0100,Overcast,snow,-7.205555556,-15.25555556,0.67,25.7117,12,11.2056,0,1028.31,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 21:00:00.000 +0100,Overcast,snow,-8.316666667,-17.07222222,0.69,28.336,12,15.8263,0,1029.35,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 22:00:00.000 +0100,Breezy and Overcast,snow,-9.716666667,-19.47777778,0.66,32.6025,12,14.9569,0,1030.15,Mostly cloudy throughout the day and breezy in the evening.
2006-01-22 23:00:00.000 +0100,Overcast,snow,-10.51666667,-19.96111111,0.69,28.5775,21,15.8263,0,1030.64,Mostly cloudy throughout the day and breezy in the evening.
2006-01-23 00:00:00.000 +0100,Breezy and Overcast,snow,-11.53333333,-21.71666667,0.65,31.5721,12,15.8746,0,1031.31,Mostly cloudy starting overnight continuing until night.
2006-01-23 01:00:00.000 +0100,Clear,snow,-11.58333333,-16.87222222,0.74,9.3219,7,14.9569,0,1041.15,Mostly cloudy starting overnight continuing until night.
2006-01-23 02:00:00.000 +0100,Overcast,snow,-11.55555556,-21.25555556,0.63,28.2394,11,15.8746,0,1032.11,Mostly cloudy starting overnight continuing until night.
2006-01-23 03:00:00.000 +0100,Overcast,snow,-12.11111111,-21.55555556,0.65,25.6312,11,15.8746,0,1032.72,Mostly cloudy starting overnight continuing until night.
2006-01-23 04:00:00.000 +0100,Overcast,snow,-12.55,-21.75,0.63,23.5704,2,15.0052,0,1033.33,Mostly cloudy starting overnight continuing until night.
2006-01-23 05:00:00.000 +0100,Overcast,snow,-12.64444444,-21.92222222,0.6,23.8119,2,8.1949,0,1034.18,Mostly cloudy starting overnight continuing until night.
2006-01-23 06:00:00.000 +0100,Overcast,snow,-12.66666667,-21.4,0.68,20.9783,11,11.27,0,1034.8,Mostly cloudy starting overnight continuing until night.
2006-01-23 07:00:00.000 +0100,Overcast,snow,-12.73333333,-22.09444444,0.63,24.15,19,11.0768,0,1035.78,Mostly cloudy starting overnight continuing until night.
2006-01-23 08:00:00.000 +0100,Partly Cloudy,snow,-12.71111111,-21.77777778,0.48,22.6044,20,11.27,0,1036.59,Mostly cloudy starting overnight continuing until night.
2006-01-23 09:00:00.000 +0100,Clear,snow,-12.68888889,-21.97777778,0.55,23.828,40,11.2056,0,1037.38,Mostly cloudy starting overnight continuing until night.
2006-01-23 10:00:00.000 +0100,Overcast,snow,-12.57777778,-20.96666667,0.63,19.4488,47,11.3988,0,1038.25,Mostly cloudy starting overnight continuing until night.
2006-01-23 11:00:00.000 +0100,Overcast,snow,-12.63888889,-19.92777778,0.69,14.8442,32,11.27,0,1039.25,Mostly cloudy starting overnight continuing until night.
2006-01-23 12:00:00.000 +0100,Clear,snow,-12.10555556,-19.50555556,0.65,15.7136,12,11.27,0,1039.35,Mostly cloudy starting overnight continuing until night.
2006-01-23 13:00:00.000 +0100,Clear,snow,-11.12222222,-17.82222222,0.67,13.9587,19,11.0607,0,1039.49,Mostly cloudy starting overnight continuing until night.
2006-01-23 14:00:00.000 +0100,Clear,snow,-10.04444444,-16.31666667,0.67,13.2664,30,11.27,0,1039.57,Mostly cloudy starting overnight continuing until night.
2006-01-23 15:00:00.000 +0100,Clear,snow,-10,-16.13888889,0.67,12.8317,23,11.27,0,1039.86,Mostly cloudy starting overnight continuing until night.
2006-01-23 16:00:00.000 +0100,Overcast,snow,-10.04444444,-16,0.72,12.1716,14,11.0285,0,1040.27,Mostly cloudy starting overnight continuing until night.
2006-01-23 17:00:00.000 +0100,Overcast,snow,-10.02222222,-16.11666667,0.73,12.6546,31,11.2056,0,1040.95,Mostly cloudy starting overnight continuing until night.
2006-01-23 18:00:00.000 +0100,Mostly Cloudy,snow,-10.11666667,-15.73888889,0.73,11.0607,20,11.2056,0,1041.37,Mostly cloudy starting overnight continuing until night.
2006-01-23 19:00:00.000 +0100,Partly Cloudy,snow,-10.95,-15.90555556,0.79,8.7906,2,9.982,0,1041.68,Mostly cloudy starting overnight continuing until night.
2006-01-23 20:00:00.000 +0100,Partly Cloudy,snow,-11.13888889,-11.13888889,0.8,4.6046,0,9.982,0,1042.26,Mostly cloudy starting overnight continuing until night.
2006-01-23 21:00:00.000 +0100,Overcast,snow,-10.18888889,-15.81666667,0.73,11.0446,20,15.8263,0,1042.58,Mostly cloudy starting overnight continuing until night.
2006-01-23 22:00:00.000 +0100,Partly Cloudy,snow,-10.62777778,-14.46666667,0.77,6.4561,7,14.9569,0,1042.83,Mostly cloudy starting overnight continuing until night.
2006-01-23 23:00:00.000 +0100,Partly Cloudy,snow,-11.21111111,-15.22222222,0.76,6.6171,10,15.8263,0,1042.89,Mostly cloudy starting overnight continuing until night.
2006-01-24 00:00:00.000 +0100,Partly Cloudy,snow,-11.23333333,-17.07777778,0.76,11.0607,1,15.8263,0,1042.89,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 01:00:00.000 +0100,Clear,snow,-12.7,-12.7,0.86,3.4293,329,9.8693,0,1041.13,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 02:00:00.000 +0100,Clear,snow,-12.31666667,-16.58888889,0.8,6.7781,19,15.8263,0,1043.46,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 03:00:00.000 +0100,Clear,snow,-12.80555556,-16.8,0.76,6.1341,39,15.8263,0,1043.46,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 04:00:00.000 +0100,Clear,snow,-13.01666667,-16.61666667,0.78,5.4257,62,14.9569,0,1043.77,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 05:00:00.000 +0100,Clear,snow,-13.4,-17.69444444,0.8,6.5044,23,15.8263,0,1043.75,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 06:00:00.000 +0100,Clear,snow,-13.93333333,-13.93333333,0.83,4.7978,39,9.982,0,1043.86,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 07:00:00.000 +0100,Clear,snow,-14.03333333,-19.00555556,0.83,7.5992,38,9.982,0,1044.11,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 08:00:00.000 +0100,Clear,snow,-12.88888889,-16.29444444,0.83,5.152,51,9.982,0,1044.62,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 09:00:00.000 +0100,Clear,snow,-11.20555556,-15.82777778,0.74,7.889,115,9.982,0,1044.82,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 10:00:00.000 +0100,Clear,snow,-9.988888889,-9.988888889,0.74,2.6404,149,9.6278,0,1045.07,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 11:00:00.000 +0100,Partly Cloudy,snow,-7.872222222,-7.872222222,0.67,2.8497,222,11.2056,0,1045.14,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 12:00:00.000 +0100,Partly Cloudy,snow,-7.244444444,-7.244444444,0.67,4.1377,238,11.2056,0,1044.65,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 13:00:00.000 +0100,Partly Cloudy,snow,-7.227777778,-11.63888889,0.67,9.1609,154,11.0285,0,1044.23,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 14:00:00.000 +0100,Partly Cloudy,snow,-7.127777778,-7.127777778,0.67,4.5563,169,11.2056,0,1043.72,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 15:00:00.000 +0100,Partly Cloudy,snow,-7.172222222,-7.172222222,0.64,3.2683,135,11.2056,0,1043.71,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 16:00:00.000 +0100,Partly Cloudy,snow,-7.805555556,-11.47222222,0.69,7.0196,199,9.982,0,1043.73,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 17:00:00.000 +0100,Clear,snow,-8.938888889,-8.938888889,0.77,0.5957,42,9.982,0,1043.34,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 18:00:00.000 +0100,Clear,snow,-10.07222222,-10.07222222,0.84,2.6726,293,9.982,0,1043.44,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 19:00:00.000 +0100,Clear,snow,-11.06111111,-11.06111111,0.86,3.1073,325,9.982,0,1043.31,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 20:00:00.000 +0100,Clear,snow,-11.22222222,-15.77222222,0.87,7.728,341,9.9015,0,1042.85,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 21:00:00.000 +0100,Clear,snow,-11.31111111,-11.31111111,0.84,3.1878,321,9.9015,0,1042.65,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 22:00:00.000 +0100,Clear,snow,-11.86666667,-11.86666667,0.86,1.8354,26,9.5473,0,1042.31,Partly cloudy starting in the morning continuing until afternoon.
2006-01-24 23:00:00.000 +0100,Clear,snow,-12.4,-12.4,0.87,3.22,341,9.8532,0,1041.76,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 00:00:00.000 +0100,Clear,snow,-12.42222222,-12.42222222,0.87,3.22,350,9.8532,0,1041.46,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 01:00:00.000 +0100,Clear,snow,-11.1,-16.20555556,0.82,9.0965,108,9.4829,0,1030.28,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 02:00:00.000 +0100,Clear,snow,-13,-13,0.87,3.1234,323,9.8049,0,1040.24,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 03:00:00.000 +0100,Clear,snow,-13,-13,0.87,3.0751,320,9.8049,0,1039.85,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 04:00:00.000 +0100,Clear,snow,-13.57777778,-13.57777778,0.87,2.4311,272,9.4829,0,1039.18,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 05:00:00.000 +0100,Clear,snow,-14.06666667,-14.06666667,0.9,3.0429,342,7.9695,0,1038.35,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 06:00:00.000 +0100,Clear,snow,-14.08888889,-14.08888889,0.91,1.61,330,7.9051,0,1037.95,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 07:00:00.000 +0100,Clear,snow,-14.02222222,-14.02222222,0.91,2.9302,130,3.5742,0,1037.73,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 08:00:00.000 +0100,Clear,snow,-12.49444444,-12.49444444,0.87,3.22,110,3.4615,0,1037.44,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 09:00:00.000 +0100,Foggy,snow,-9.022222222,-9.022222222,0.84,0,0,1.932,0,1036.93,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 10:00:00.000 +0100,Partly Cloudy,snow,-7.85,-7.85,0.78,2.8014,226,3.8479,0,1036.49,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 11:00:00.000 +0100,Partly Cloudy,snow,-7.172222222,-9.805555556,0.79,5.1681,211,4.991,0,1035.62,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 12:00:00.000 +0100,Partly Cloudy,snow,-7.083333333,-7.083333333,0.66,1.7227,278,5.1359,0,1034.61,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 13:00:00.000 +0100,Partly Cloudy,snow,-5.927777778,-5.927777778,0.61,1.7227,241,8.4203,0,1033.37,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 14:00:00.000 +0100,Partly Cloudy,snow,-4.95,-4.95,0.57,3.6064,186,11.2056,0,1032.3,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 15:00:00.000 +0100,Partly Cloudy,snow,-5.994444444,-10.22222222,0.61,9.2897,152,11.2056,0,1031.5,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 16:00:00.000 +0100,Partly Cloudy,snow,-6.938888889,-10.65,0.66,7.4543,154,11.0285,0,1030.96,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 17:00:00.000 +0100,Clear,snow,-7.733333333,-10.34444444,0.7,5.0071,139,9.982,0,1030.31,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 18:00:00.000 +0100,Clear,snow,-7.822222222,-7.822222222,0.7,3.6869,137,9.9015,0,1030,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 19:00:00.000 +0100,Clear,snow,-8.872222222,-12.8,0.78,7.2128,137,9.9015,0,1029.9,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 20:00:00.000 +0100,Clear,snow,-9,-13.17777778,0.78,7.7441,131,9.9015,0,1029.39,Partly cloudy starting in the morning continuing until afternoon.
2006-01-25 21:00:00.000 +0100,Clear,snow,-9.505555556,-13.02222222,0.8,6.1663,130,9.9015,0,1029.09,Partly cloudy starting in the morning continuing until afternoon.
